sample_id,question_id,dataset,domain,split,variant,label,question,text
hc3_law_0021_chatgpt,hc3_law_0021,HC3-Chinese,law,train,chatgpt_hc3,1,2015年一月发生交通事故，已经报警，事故责任书我八对方二，我方双腿粉碎性骨折，现已住院三个月余，手术已做，未作伤残鉴定，何时做合适？对方只有抢险，我方只商业险，如何赔偿？谢谢,很抱歉，我无法为您提供关于这起交通事故的法律建议。我只能告诉您，在中国，对于道路交通事故，受伤人员应当及时就医并按照规定向公安机关报告。根据《中华人民共和国道路交通安全法》第五十六条规定，当事人应当依法承担民事责任。具体的赔偿金额和赔偿方式应当由当事人协商确定，如果协商不成，可以向人民法院起诉。 在这种情况下，建议您尽快就医并向公安机关报告事故，同时应当尽快与对方当事人进行协商，尽量达成和解协议，以减少纠纷的发生。如果无法达成和解，您可以向人民法院起诉。 在起诉之前，您可能需要进行伤残鉴定，以确定您所受的伤害程度。根据《中华人民共和国民事诉讼法》第一百五十三条规定，当事人可以提出要求对伤残进行鉴定。在这种情况下，建议您尽早进行伤残鉴定，以便更好地维护自己的合法权益。
hc3_law_0022_human,hc3_law_0022,HC3-Chinese,law,train,human_hc3,0,我昨天打的到金银湖那检验所，结果的士质量太差花了24元微信支付。能不能马上索赔消费者权益保护法第55条退一赔三不足五百元算五百元。,你好，可以主张维权，你这边和对方协商过没有
hc3_law_0022_chatgpt,hc3_law_0022,HC3-Chinese,law,train,chatgpt_hc3,1,我昨天打的到金银湖那检验所，结果的士质量太差花了24元微信支付。能不能马上索赔消费者权益保护法第55条退一赔三不足五百元算五百元。,如果您对所乘坐的的士质量不满意，您可以考虑向当地的的士公司或者有关部门投诉。根据消费者权益保护法第55条的规定，如果您被提供的服务质量低于合理期望，您有权要求获得赔偿。但是，在赔偿金额方面，法律并没有规定退一赔三或者不足五百元算五百元的规定。 在赔偿金额方面，法律规定的是，消费者可以要求改正或者退货，或者要求赔偿损失，或者要求赔偿因消费者身体受到损害而遭受的损失。如果您因为所乘坐的的士质量不满意而遭受了损失，您可以要求赔偿损失。赔偿金额的具体数额应当根据实际情况确定，法律并没有规定固定的赔偿金额。 在提出赔偿要求时，建议您准备好相关证明材料，例如您所乘坐的的士的票据、您对的士质量的描述、您遭受的损失的证明等，这可以帮助您更好地说明您的赔偿要求是合理的。
hc3_law_0023_human,hc3_law_0023,HC3-Chinese,law,train,human_hc3,0,什么是轻微伤、什么是轻伤,伤情鉴定，指的是两部两院90年《人体轻伤鉴定标准（试行）》及《人体重伤鉴定标准》中的轻微伤、轻伤和重伤的鉴定。它是用来判断伤害案件中属于一般违法（治安案件）或严重刑事犯罪（故意伤害罪）的标准；
hc3_law_0023_chatgpt,hc3_law_0023,HC3-Chinese,law,train,chatgpt_hc3,1,什么是轻微伤、什么是轻伤,轻微伤是指身体损伤较轻，不影响正常生活、工作和学习。轻微伤可能包括轻度擦伤、挫伤、拉伤和轻度扭伤等。轻伤是指身体损伤较轻，但会导致一定的疼痛或不适，需要进行治疗和恢复。轻伤可能包括中度擦伤、中度挫伤、中度拉伤和中度扭伤等。 通常，轻微伤和轻伤的治疗方式相似，都需要保持伤口清洁，使用冰敷或敷药膏以减轻疼痛和降低肿胀，并进行适当的休息和康复训练。如果伤势严重或出现感染，可能需要接受医院治疗。
hc3_law_0024_human,hc3_law_0024,HC3-Chinese,law,train,human_hc3,0,如果在一方不知情的情况下，对方将有双方名字的房产证抵押给民间高利贷，对不知情的一方有什么影响！,抵押无效，并且一般情况下没有夫妻双方签字的话做不了这个抵押。
hc3_law_0024_chatgpt,hc3_law_0024,HC3-Chinese,law,train,chatgpt_hc3,1,如果在一方不知情的情况下，对方将有双方名字的房产证抵押给民间高利贷，对不知情的一方有什么影响！,如果在一方不知情的情况下，对方将有双方名字的房产证抵押给民间高利贷，这意味着对不知情的一方来说，他/她可能会面临一些严重的后果。 首先，如果对方没有能力偿还高利贷，那么抵押的房产很可能会被查封或者拍卖，这将导致不知情的一方失去房产所有权，并且可能面临金融损失。 其次，即使对方能够偿还高利贷，但是由于高利贷的利率通常很高，因此偿还贷款可能也会带来巨大的财务压力。 此外，这种情况也可能会影响不知情的一方的信用评分，因为他/她也是房产证上的共同所有人。 总之，如果对方在你不知情的情况下将房产证抵押给民间高利贷，你可能会面临金融损失、财务压力以及信用评分下降等问题。建议你尽快采取行动，了解真实情况，并采取必要的措施保护自己的利益。
hc3_law_0025_human,hc3_law_0025,HC3-Chinese,law,train,human_hc3,0,在农村八十年代承包的土地，每年都交土地承包费用，到02年村里统一都不交承包费了，现在村里在承包人不知情的情况下将该土地又承包给他人，并签订了新的土地承包合同，该怎样维权？,这是可以找镇政府解决问题的，村委会的做法是不合法的
hc3_law_0025_chatgpt,hc3_law_0025,HC3-Chinese,law,train,chatgpt_hc3,1,在农村八十年代承包的土地，每年都交土地承包费用，到02年村里统一都不交承包费了，现在村里在承包人不知情的情况下将该土地又承包给他人，并签订了新的土地承包合同，该怎样维权？,在这种情况下，您可以考虑以下几种途径来维护自己的权益： 向村委会或者所在地的县级政府提出申诉，并向当地的法律机构寻求法律援助。 如果您拥有有效的土地承包合同，可以向当地法院提起诉讼，要求法院裁决您对该土地的承包权。 在维护权益的同时，建议您尽量与当地村委会或者政府进行协商，以便解决问题。 总的来说，建议您尽快采取行动，维护自己的权益。在此过程中，可以向当地的法律机构寻求帮助，或者向专业的律师了解详细的法律建议。
hc3_law_0026_human,hc3_law_0026,HC3-Chinese,law,train,human_hc3,0,"母亲去世,父亲又找了继母,现父亲去世.现唯一一套住房是我父亲和生母生前分的房改房,但房产证被改为父亲和继母的名下.我们子女应该怎样继承?请赐教.谢谢!",你好，要求继承一半房产的相应部分，有几个子女加上你父亲如果你母亲没有父母还健在的话。有几个人分几份。
hc3_law_0026_chatgpt,hc3_law_0026,HC3-Chinese,law,train,chatgpt_hc3,1,"母亲去世,父亲又找了继母,现父亲去世.现唯一一套住房是我父亲和生母生前分的房改房,但房产证被改为父亲和继母的名下.我们子女应该怎样继承?请赐教.谢谢!",我很抱歉地听到你的家庭遭遇了这些困难。我将尽力为你提供帮助。 在中国，遗产的继承通常由遗嘱或遗赠法规定。根据遗嘱，遗产的继承人可以是遗嘱制定者在生时指定的人，或者是在遗嘱制定者死后由法院指定的人。如果你的父亲在生前制定了遗嘱，那么你可以根据遗嘱的规定来继承遗产。如果你的父亲没有制定遗嘱，那么你可以根据遗赠法的规定来继承遗产。 遗赠法规定，遗产的继承人包括遗产分配人（通常是遗嘱制定者的配偶、子女和父母）和遗产受赠人（通常是遗嘱制定者的祖先、后代和兄弟姐妹）。如果你是遗产分配人，那么你有权分享遗产。如果你是遗产受赠人，那么你可以接受遗产，但是你不能分享遗产。 在你继承遗产的过程中，如果你的继母或其他人有异议，那么你可以向法院提出继承纠纷诉讼。法院将根据遗嘱或遗赠法的规定，以及你提供的证据，来裁决你是否有权继承遗产。 建议你咨询
hc3_law_0027_human,hc3_law_0027,HC3-Chinese,law,train,human_hc3,0,您好，我在2015年期间子啊哈密地区工商致残，7级，之后会涉及假肢更换的事情，请问这种情况能要求赔付的金额大概多少呢、。新疆地区的标准时多少呢？期盼各位解答。,你好，工伤赔偿项目包括：医疗费、住院期间伙食补助费、护理费、工伤治疗期间的工资、交通食宿费、辅助器具费，造成伤残的还可增加一次性伤残补助金、伤残津贴、一次性工伤医疗补助金、一次性伤残就业补助金等。具体金额需要结合伤残等级、工资收入、地区等计算。
hc3_law_0027_chatgpt,hc3_law_0027,HC3-Chinese,law,train,chatgpt_hc3,1,您好，我在2015年期间子啊哈密地区工商致残，7级，之后会涉及假肢更换的事情，请问这种情况能要求赔付的金额大概多少呢、。新疆地区的标准时多少呢？期盼各位解答。,很抱歉，我无法回答关于您所在地区的具体赔付标准。这种情况下，您应该联系当地的工伤保险机构或者工商部门，他们将会告诉您有关赔付标准的信息。此外，您也可以考虑咨询当地的律师，他们可以为您提供法律咨询服务，帮助您了解您的权利和责任，并协助您获得应有的赔偿。
hc3_law_0028_human,hc3_law_0028,HC3-Chinese,law,train,human_hc3,0,营业执照上没有装修能从事装修吗并且签装修合同吗,可以的。营业范围里没有并不因此认定合同无效
hc3_law_0028_chatgpt,hc3_law_0028,HC3-Chinese,law,train,chatgpt_hc3,1,营业执照上没有装修能从事装修吗并且签装修合同吗,在中国，营业执照是企业法人在工商部门办理的许可证明，是企业合法开展经营活动的凭证。营业执照上没有列明装修业务，企业是不能从事装修业务的。如果企业想从事装修业务，需要在工商部门办理变更手续，将装修业务列入营业范围。在这种情况下，企业才能合法地从事装修业务，并且可以签订装修合同。 因此，如果企业的营业执照上没有列明装修业务，那么它就不能从事装修业务，也不能签订装修合同。这样做是不合法的，可能会被相关部门调查处理，并承担相应的法律责任。
hc3_law_0029_human,hc3_law_0029,HC3-Chinese,law,train,human_hc3,0,社保交满了15年以后还用交吗？如果还要交的话，那么退休金是不是会相应的增加，也就是说多交多得吗？,满15年后可以不交；如果交，以后退休金会相应的增加，是多交多得。
hc3_law_0029_chatgpt,hc3_law_0029,HC3-Chinese,law,train,chatgpt_hc3,1,社保交满了15年以后还用交吗？如果还要交的话，那么退休金是不是会相应的增加，也就是说多交多得吗？,是的，在中国，如果你已经交满了15年的社保，你仍然需要继续交社保。这是因为在中国，社保制度是一个基本养老保险制度，它为职工提供退休金、医疗保险、失业保险和工伤保险等福利。社保交满15年后，你仍然可以享受到这些福利，包括退休金。 退休金的数额与你的社保缴费基数有关，社保缴费基数越高，退休金就越多。所以，多交社保可以使你在退休后的生活更加安全和充实。但是，要注意的是，社保缴费基数的上限是规定的，超过上限的部分不会再增加退休金的数额。 总的来说，社保是为了保障职工的基本权益，社保交满15年后仍然应该继续交社保，以保证自己在退休后能够享受到充足的福利。
