model,test_set,sample_id,question_id,domain,variant,pair_variant,label,prediction,ai_probability,question,text_preview
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0087,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3108,从步*街坐几路公交车可以到龙岗区百鸽路口招商银*,从步*街坐M267路公交，到百鸽笼站下，走个两百米就到龙岗百鸽路口那家招行了。车挺多的，大概十分钟一趟。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0091_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3181,日本国铁201系电力动车组什么时候退役的？,日本国铁201系电力动车组是在2011年3月退役的，这个车从1979年就开始跑了，主要拉通勤的人。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0091_human_hc3__pair_deepseek_casual_rewrite,hc3_psychology_0091,psychology,human_hc3,deepseek_casual_rewrite,0,1,0.6794,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0086_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0086,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3352,为什么越学心理学越觉得自己有问题？,学心理学有时候会让你老盯着自己看，然后发现原来自己这儿那儿都有点小毛病。其实不是毛病变多了，是你更懂怎么识别它们了。别太紧张，正常。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_law_0086_human_hc3__pair_deepseek_casual_rewrite,hc3_law_0086,law,human_hc3,deepseek_casual_rewrite,0,1,0.6606,个人与个人之间签署的网络小说版权转让协议有法律效应吗？,——至于不违反法律的规定，双方意思一致自愿签署的，具有法律效力。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0088_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0088,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6577,网上怎么秒借3000,想在网上快速借3000块，得找靠谱平台，像银行或者有牌照的机构。小心别掉进高利贷或骗子的坑。看清楚利息和费用，算算自己能不能还上再借。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0085,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3531,你好，我是未成年人有工作，有身份证想借贷3000块钱可以吗？,未成年人不可以自己借钱的，就算有工作也不行，得让家长知道。最好跟爸妈商量一下，或者问银行有没有适合你的正规途径，别去碰那些不靠谱的贷款。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0085,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3653,高中生见识到上流社会后，心理强烈失衡怎么办？,高中生看到上流社会的生活心里不平衡很正常，关键是要明白每个人起点不同，把这种落差当成努力的动力，别老跟别人比，多看看自己的进步。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0091_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0091,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3698,沈*求好心人借我10万救救我,看到你说想借10万救命，挺着急的。不过我真的没法借钱给你。要不你试试找银行或者跟家里人说说？网上借钱要小心骗子，别急上头了。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_law_0088_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_law_0088,law,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6269,我的妻子有精神病，我是否可以就此申请婚姻无效？,如果你老婆有精神病，能不能申请婚姻无效？按民法典，要是她婚前瞒着你，或者治了很久都没好，你可以去法院申请。记得留好病历，最好找律师问问。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0089_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0089,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3779,如何评价刘仲敬在一席的演讲《缺少土豪的世界》？,刘仲敬那场《缺少土豪的世界》的演讲，讲的是他怎么看“土豪”这个东西。他觉得以前的土豪其实是地方上的精英，管着村里的事，还帮着传文化，搞自治。但后来国家权力越来越大，土豪就没了，社会也散了。他这套想法挺偏向自由主义的，觉得自发的秩序比上面设计的好。不过他把土豪说得太好了，好像他们从来不欺负人似的。总的来说，观点有意思但争议也大，听听就行，别全信。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0092_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0092,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3783,想了解语音、视频、面对面咨询的区别,语音咨询主要靠听，比较方便快捷；视频的话能看到对方表情和动作，感觉更真实；面对面就是最全的了，还能感受周围环境。不同方式适合不同情况，得看你自己需要什么。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_medicine_0086_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_medicine_0086,medicine,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6164,甘油三脂12.4要吃药吗 体检甘油三酯12.4,甘油三酯12.4确实很高了，容易引起胰腺炎，得赶紧去看医生。医生一般会开药，比如贝特类的，同时要少吃油腻、多运动。别自己乱吃药，听医生的。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0085,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6067,金城大学短期大学部在1984年新增了哪个学科？,金城大学短大在1984年新开了幼儿教育专业，主要是为了培养更多幼教老师，满足当时的社会需求。
clean_aligned_mixed_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0087,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3954,香港台湾澳门使用拼音吗？他们用什么输入法？,香港、台湾和澳门用的拼音不太一样。香港澳门那边主要是粤语拼音，台湾是注音符号和通用拼音。输入法的话，香港澳门用仓颉、速成或者粤拼，台湾用注音或者仓颉。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0089_human_hc3__pair_deepseek_adversarial_rewrite,hc3_finance_0089,finance,human_hc3,deepseek_adversarial_rewrite,0,1,0.7720,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0092_human_hc3__pair_deepseek_adversarial_rewrite,hc3_finance_0092,finance,human_hc3,deepseek_adversarial_rewrite,0,1,0.7720,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0085_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0085,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.2598,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,梵高在《渴望生活》里到底渴望啥？说白了就是活着——那种痛痛快快、把心掏出来画画的日子。他不在乎饿肚子，不在乎别人骂他疯子，他就是想用颜料把太阳、麦田、星空全都砸在画布上。他渴望的不光是艺术，更是有人能穿过那些扭曲的笔触，看到里头那个孤独得要命的自己。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0089_human_hc3__pair_deepseek_adversarial_rewrite,hc3_law_0089,law,human_hc3,deepseek_adversarial_rewrite,0,1,0.7361,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0090_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0090,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.2804,自己喜欢上了个女孩子 却不知道怎么办,哎，喜欢个女生但完全懵了。我上次也是，先加微信聊日常，比如她发朋友圈就评论下。别一上来就表白啊，先混熟再说，看她回消息热不热情。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0087,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.2858,男友条件不好，但是他对我很好，我该不该和他结婚？,他工资不高，家里也帮不上啥，但对我好得没话说。我纠结要不要嫁。其实吧，关键看他有没有奔头，愿不愿意拼。婚姻不是光靠喜欢，钱和两家看法也得想清楚。我打算跟他说说以后怎么过，看他是不是真会努力。要是他能让我看到希望，我也能扛得住穷，那就结。否则，还是算了吧。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0092_human_hc3__pair_deepseek_adversarial_rewrite,hc3_psychology_0092,psychology,human_hc3,deepseek_adversarial_rewrite,0,1,0.7139,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0090_human_hc3__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,human_hc3,deepseek_adversarial_rewrite,0,1,0.7069,湖北中医药大学是由哪个学校演变来的？,前身是成立于1954年的湖北省中医进修学校，是湖北省唯一一所高等中医药本科院校，国家教育部本科教学工作水平合格评估优秀学校。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0090_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0090,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.3178,就想知道神雕侠侣的天下第一武道会好不？ 就想知道神雕侠侣的天下第一武道会好不好玩？,你说《神雕侠侣》里有天下第一武道会？我咋没印象呢。这书讲的是杨过和小龙女谈恋爱，还有他们跟别人打架的事，可没搞什么武道会啊。你是不是把别的书里的情节记混了？
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0091_human_hc3__pair_deepseek_adversarial_rewrite,hc3_psychology_0091,psychology,human_hc3,deepseek_adversarial_rewrite,0,1,0.6794,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0086_human_hc3__pair_deepseek_adversarial_rewrite,hc3_law_0086,law,human_hc3,deepseek_adversarial_rewrite,0,1,0.6606,个人与个人之间签署的网络小说版权转让协议有法律效应吗？,——至于不违反法律的规定，双方意思一致自愿签署的，具有法律效力。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_medicine_0088_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_medicine_0088,medicine,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.3409,子宫肌瘤初期的不适症状是什么 最近一段时间总是觉得小腹很疼，腰也很酸，尤其到了下午真的是太难受了，请问：子宫肌瘤初期症状是什么,哎，子宫肌瘤刚得的时候，很多人都没感觉，但我跟你说，有些人会小肚子疼、腰酸，月经也乱套，量多或者拖很久。你最近不是老觉得小腹疼、腰酸嘛，下午更难受，赶紧上医院查查吧，别拖着，做个B超就清楚了。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0089_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0089,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.3409,如何评价刘仲敬在一席的演讲《缺少土豪的世界》？,我看了刘仲敬那个演讲，讲《缺少土豪的世界》。他的意思啊，就是以前那种土豪，其实挺有用的，管村里的事，还传文化，搞自治。后来国家管得多了，土豪就没了，社会也变成一盘散沙。他说得挺有道理，但我觉得他把土豪想得太好了，好像他们从来不做坏事一样。反正他的想法就是觉得自由发展比政府管好，听着新鲜，但别全信，得自己想想。
clean_aligned_mixed_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0088_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0088,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.3427,最近我每天晚上吃一个不知会长胖吗 吃玉米长胖吗最近我每天晚上吃一个玉米不知会长胖吗,哎最近每晚啃根玉米，怕怕胖。其实玉米热量不算高啦，纤维多顶饱。但要是白天吃一堆炸鸡奶茶，那晚上啃玉米也救不了，对吧？
